position,velocity
-0.11479549715861986,-0.01882895748449093
-0.3002684277421748,0.0002552164052626163
-0.4881700528279742,0.01900992653649398
-0.5417422974141471,-0.014465004716706762
-0.0561887985178634,0.014548125587499672
